CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
-0.18230412900447845	0.6651049256324768	1.1204774379730225	1.0624343156814575	-0.24100840091705322	-0.36899593472480774	-0.013992982916533947	-0.6496055722236633	0.23558363318443298	0.2946014702320099	0.1889098584651947	0.15644918382167816	0.9517043232917786	0.10951237380504608	0.3906015455722809	-0.23507845401763916	-0.10018542408943176	-0.2918839156627655	0.3776698708534241
-0.0038577402010560036	-0.32423922419548035	0.0964532345533371	0.45639222860336304	-0.35825496912002563	0.10724110156297684	-0.04504616931080818	-0.5993095636367798	0.2025526911020279	0.30775338411331177	-0.6156322956085205	0.020847104489803314	0.4264010190963745	0.013601163402199745	-0.03555716201663017	0.16237759590148926	0.349735826253891	0.14884157478809357	-0.016270579770207405
0.24414853751659393	-0.5721845626831055	-0.3984948396682739	-0.2131078541278839	-0.14395885169506073	0.08698820322751999	-0.2218877226114273	-0.38731542229652405	-0.12719832360744476	-0.26175636053085327	-0.43395164608955383	-0.11655469238758087	-0.01827366277575493	0.03582340106368065	-0.3959480822086334	-0.04889019951224327	0.34875842928886414	0.3467758595943451	-0.11777894198894501
0.05185629427433014	0.013194912113249302	0.029748402535915375	-0.049236398190259933	-0.14191016554832458	-0.1996949017047882	-0.09094053506851196	0.10449902713298798	0.038478411734104156	-0.4058223366737366	0.09870793670415878	-0.1422242969274521	0.008359294384717941	0.16402673721313477	0.0862489715218544	-0.3924287259578705	0.13837963342666626	0.07355395704507828	0.020947210490703583
-0.21692204475402832	0.5181007981300354	0.3421899676322937	0.34687164425849915	-0.09221389144659042	-0.2652590572834015	0.6045732498168945	0.8796400427818298	0.5332449674606323	0.18474651873111725	0.2520674169063568	-0.15007124841213226	0.07895518094301224	0.0751509740948677	0.7990595102310181	0.005917649250477552	0.21378861367702484	-0.21258394420146942	0.2586008608341217
-0.20154856145381927	0.4851047396659851	0.3760589063167572	0.25177258253097534	0.38590872287750244	0.12267336994409561	0.5537413358688354	0.7614569664001465	0.21498528122901917	0.5874581336975098	0.19217661023139954	-0.06642579287290573	0.15871962904930115	0.028832383453845978	0.641213595867157	0.5939334034919739	-0.05928334221243858	-0.310487300157547	0.2652949094772339
-0.1178930476307869	0.06049724295735359	0.31113260984420776	-0.07276294380426407	0.601387083530426	0.583805501461029	-0.7660717368125916	-0.42844158411026	-0.584873378276825	0.320894330739975	0.17298546433448792	-0.03206692263484001	0.22124932706356049	0.033129096031188965	-0.3116796314716339	0.13603343069553375	-0.6235055327415466	-0.5507897138595581	-0.12796440720558167
-0.03918444737792015	-0.3554263710975647	-0.19908086955547333	-0.26129525899887085	-0.010660715401172638	0.5014053583145142	-1.0121686458587646	-0.8585985898971558	-0.418707937002182	0.008681662380695343	-0.04860257729887962	-0.14736010134220123	-0.10150841623544693	-0.2661276161670685	-0.7579644918441772	-0.5639623403549194	-0.2327861487865448	-0.48620128631591797	-0.2366885393857956
0.062497954815626144	-0.2559625208377838	-0.39767831563949585	-0.08357177674770355	-0.7164257168769836	-0.08537672460079193	0.5250948071479797	-0.02778036892414093	0.35456621646881104	0.010064438916742802	-0.47633206844329834	-0.03964386135339737	-0.18932148814201355	-0.334018737077713	0.031869374215602875	-0.10429470986127853	0.7144643068313599	0.3034078776836395	0.2813311219215393
0.04659454897046089	0.05840466171503067	0.3840895891189575	0.3031124174594879	-0.5366026759147644	-0.4248672127723694	0.9574706554412842	0.28238749504089355	0.40615350008010864	0.16010677814483643	-0.5004717707633972	0.27079907059669495	0.48567888140678406	0.06768956035375595	0.7082594037055969	0.6428885459899902	0.5107452273368835	0.6619637608528137	0.4541553556919098
-0.0521981343626976	-0.02212277427315712	1.0114113092422485	0.3449268341064453	0.13102130591869354	0.11219631135463715	-0.28392866253852844	-0.31164252758026123	0.10210768133401871	0.47664356231689453	-0.05668753385543823	0.44323185086250305	0.8119456171989441	0.2134183645248413	0.05296117439866066	0.5865818858146667	-0.6274967789649963	0.02896936424076557	-0.228465273976326
-0.011325406841933727	-0.1398210972547531	0.7036181688308716	0.1394616663455963	0.19941912591457367	0.8997957110404968	-0.2227662205696106	-0.10827252268791199	0.15813522040843964	0.4403276741504669	0.0015387044986709952	0.5267931818962097	0.3321710526943207	0.25800541043281555	-0.6988824009895325	0.43674343824386597	-0.9338553547859192	-0.005347635596990585	-0.7095931172370911
0.15928080677986145	-0.03389795124530792	0.0740787610411644	0.1631937474012375	-0.28104376792907715	0.6863343715667725	1.2306292057037354	0.894098162651062	0.2107648253440857	-0.20487527549266815	-0.45441144704818726	0.3918432891368866	0.08745662122964859	0.5884095430374146	-0.29631784558296204	0.5177491307258606	-0.24153298139572144	0.936497151851654	-0.3123864233493805
