HIP-head-m-rh	HIP-head-l-rh	HIP-body-rh	HIP-tail-rh	THA-VPm-rh	THA-VPl-rh	THA-VAi-rh	THA-VAs-rh	THA-DAm-rh	THA-DAl-rh	PUT-VA-rh	PUT-DA-rh	PUT-VP-rh	PUT-DP-rh	CAU-VA-rh	CAU-DA-rh	CAU-body-rh	CAU-tail-rh	lAMY-rh	mAMY-rh	THA-DP-rh	NAc-shell-rh	NAc-core-rh	pGP-rh	aGP-rh	HIP-head-m-lh	HIP-head-l-l	HIP-body-l	HIP-tail-lh	THA-VPm-lh	THA-VPl-lh	THA-VAi-lh	THA-VAs-lh	THA-DAm-lh	THA-DAl-lh	PUT-VA-lh	PUT-DA-l	PUT-VP-lh	PUT-DP-lh	CAU-VA-lh	CAU-DA-lh	CAU-body-lh	CAU-tail-lh	lAMY-lh	mAMY-lh	THA-DP-lh	NAc-shell-lh	NAc-core-lh	pGP-lh	aGP-lh
0.27738678455352783	0.27826815843582153	0.27114248275756836	0.3229716718196869	0.255291223526001	0.27921682596206665	0.257307767868042	0.30588430166244507	0.30019956827163696	0.351848840713501	0.3782288730144501	0.2515881061553955	0.3192988634109497	0.31983476877212524	0.3585025668144226	0.35809794068336487	0.38979387283325195	0.2724367678165436	0.2577904760837555	0.30546998977661133	0.22877737879753113	0.28363651037216187	0.2620733082294464	0.30719494819641113	0.28498074412345886	0.25174397230148315	0.2679663598537445	0.2963213324546814	0.3119451701641083	0.2632780969142914	0.3257412314414978	0.2632521092891693	0.2577618360519409	0.2826786935329437	0.2933282256126404	0.29690518975257874	0.2525266110897064	0.21836307644844055	0.2871831953525543	0.36876413226127625	0.3576626181602478	0.27641549706459045	0.34565335512161255	0.2807174026966095	0.3196622133255005	0.2991846203804016	0.25850531458854675	0.26066675782203674	0.26031494140625	0.24912819266319275
