rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
0.000463309	-0.00126649	-0.000957909	0.0201724	-0.0895398	-0.0735519		0.0
0.000535358	-0.000979174	-0.00104868	0.0117031	-0.0598334	-0.0361326	0.0519493	0.0981018
0.000371706	-0.000610164	-0.000747597	0.00969822	-0.0319367	-0.0171671	0.0418794	0.09055433
0.000102077	-0.000294597	-0.000692437	0.00349302	-0.0390972	-0.0107891	0.0248544	0.0517615
0.000207338	-0.000294597	-0.000957909	0.00487109	-0.045663	-0.0172334	0.0168187	0.03292482000000001
0.000293436	-0.000294597	-0.000269062	0.0309924	-0.0319238	-0.0509813	0.056151	0.11235566
0.000285045	-0.000122232	-0.000128008	0.0192466	-0.0319278	-0.0509774	0.0169298	0.0278442
-0.0007943209999999	-9.98953e-05	-0.000516307	0.00482519	-0.0574908	-0.0510964	0.0663407	0.114603494999995
0.000251628	-0.000222059	-0.000375874	0.0192658	-0.0425438	-0.0510006	0.0587851	0.09491069499999501
0.000668409	-0.00023502	0.000118678	0.0385733	-0.0104878	-0.0509966	0.049825	0.0975822
0.000381341	-0.000108278	0.000224304	0.0282307	-0.00721584	-0.0510484	0.0201311	0.03963816
0.000381341	-0.000484993	-6.88206e-05	0.025077	-0.0198458	-0.0510773	0.0270186	0.04930454
0.000479342	-8.235329999999998e-05	-0.000204149	0.0281265	-0.0149312	-0.051045	0.0228363	0.039794855000000004
0.000625129	-0.000439169	9.38153e-05	0.0304982	0.0309307	-0.0166301	0.0621689	0.12267685
0.000131377	-0.00026021	-0.000307748	0.0138367	0.0110859	-0.0300144	0.0449974	0.103604315
-0.000283074	0.000208273	-0.000341801	0.00355954	-0.0226982	-0.0424852	0.0504129	0.10238141
0.000133296	0.000306197	-0.000414557	-0.000159864	-0.0133329	-0.0386088	0.0253665	0.046313604000000015
-0.000202615	0.000325246	-0.000565888	0.00357627	-0.0133725	0.00999902	0.0517843	0.07769810399999999
-0.000388859	0.000422749	-0.000386575	-0.0045427	-0.0134079	0.0383389	0.0327442	0.05964725
-0.000267171	0.000422749	-6.49743e-05	-0.00455018	-0.00504936	0.0177004	0.0280599	0.051168955
-0.000104441	6.74197e-05	-9.58036e-05	0.00847699	-0.00288408	0.00583815	0.0276059	0.05449913
0.000317787	-9.47746e-05	0.000191047	0.0245951	-0.00451541	-0.0333483	0.0501179	0.100499535
0.000133296	-9.47746e-05	0.000224012	0.030759	-0.00554167	-0.0747724	0.0432432	0.05948706000000001
0.000133296	-9.47746e-05	0.000170753	0.024381	-0.0133358	-0.0864667999999999	0.0155789	0.0285294799999999
0.000293786	-9.47746e-05	0.00011039	0.0287823	-0.0133593	-0.105089	0.0208264	0.034089650000000096
0.00049236	-0.000226815	0.000400388	0.0410738	0.0135211	-0.0864579999999999	0.0399193	0.0888335200000001
0.000624105	-0.000210335	0.00029072	0.0395903	0.0174568	-0.0964906	0.0139841	0.028346450000000103
0.000135283	7.36331e-05	0.000400388	0.0317511	-0.00124353	-0.10924	0.0391461	0.08341183500000002
0.000223364	0.000167996	-6.60159e-05	0.023489	-0.0102337	-0.107398	0.0269419	0.05153666000000001
0.0008011579999999	0.0001748	0.00026993	0.0422155	0.0005521	-0.104038	0.0405519	0.07889949499999499
0.000321904	-3.78196e-05	0.000651778	0.0336468	0.0277513	-0.0355026	0.0792859	0.15798937999999502
0.000289259	-4.66966e-05	0.000413254	0.0421746	0.0162551	-0.0353934	0.0187669	0.034135500000000006
0.000638443	-4.85855e-05	0.000413254	0.0383096	0.00567035	-0.0648014	0.0353002	0.061411395
0.000462414	-0.000624702	0.000413254	0.0500876	0.0281686	-0.0228929	0.0568914	0.11379202499999999
0.000530162	-0.000560924	0.000413254	0.0598123	0.028388	-0.0309805	0.0131879	0.024608
0.0008497529999999	-0.000371007	0.000776871	0.0661231	0.0205827	-0.0676364	0.0452847	0.094428249999995
0.000223364	-0.000179032	0.0007551189999999	0.0511629	0.0164101	-0.0425481	0.0445942	0.08622690000000002
0.000788975	-0.000419373	0.000819898	0.0554728	0.0190525	-0.090881	0.0576627	0.09882175000000501
0.00080218	-0.000235459	0.0007371479999999	0.0551754	0.0294401	-0.0474538	0.0462445	0.06810565000000501
0.000449635	-4.38414e-05	0.000700093	0.0490254	0.0101623	-0.0590321	0.0319746	0.066066979999995
0.00101344	0.000134904	0.0007531839999999	0.0490721	-0.00581412	-0.0893203	0.0440557	0.08609338999999501
0.000774612	0.000157241	0.0007531849999999	0.0409408	0.00526276	-0.0562408	0.0372978	0.06534598
0.000624416	0.000105133	0.0007531849999999	0.0489988	-0.00572598	-0.02678	0.0333872	0.05862274
0.0008655969999999	-0.000317229	0.000912062	0.0489898	0.00894276	-0.0389859	0.0326552	0.06800463999999999
0.0007870009999999	-0.000317229	0.00101051	0.0537134	0.0320761	-0.0267718	0.0268308	0.04892324
0.000754991	-0.000202774	0.000976807	0.0510687	0.0113091	-0.0625051	0.0417776	0.068153399999995
0.0007971709999999	-0.000234481	0.000976807	0.0558955	0.0133868	-0.0693134	0.0091095	0.017407149999995
0.00049183	-0.000264832	0.000976807	0.0490199	-0.00442506	-0.116046	0.0536797	0.08820465999999502
0.000833142	-0.000349677	0.000976807	0.0631376	0.00594555	-0.133825	0.0310834	0.06357516
0.0008664569999999	-0.000287233	0.000976807	0.0626632	0.0116528	-0.131292	0.00740122	0.013502599999995004
0.000466557	-0.0002479	0.00132105	0.0714168	0.00284279	-0.105858	0.0390394	0.082171409999995
0.000348024	-9.20245e-05	0.00105905	0.0559245	-0.0262753	-0.151773	0.0588193	0.117345815
0.000610251	-2.69726e-05	0.00112415	0.0491216	-0.0311207	-0.149658	0.0164781	0.03338224499999998
0.00110676	-2.22708e-05	0.00106063	0.0635933	-0.00147457	-0.137097	0.0451352	0.08491537
0.00124597	-0.000320237	0.00100514	0.0743106	0.00954462	-0.0677064	0.0729704999999999	0.11576039999999999
0.0008366629999999	-0.000320237	0.00126271	0.0700284	0.0075191299999999	-0.0830646	0.0298864	0.05500974000000511
0.000958391	-0.000319978	0.00121153	0.0675356	-0.0169367	-0.0851692	0.0249889	0.0377115800000049
0.00111505	-0.000363418	0.000967846	0.0723382	-0.00342636	-0.0991864	0.0255734	0.05451929
0.00119325	-0.000284993	0.00112335	0.0699438	-0.000460806	-0.0995706	0.0105209	0.02135060400000001
0.000782765	-0.000323229	0.00133503	0.062436	-0.000396928	-0.101632	0.0249046	0.04265312800000001
0.00109497	-0.000194823	0.00117431	0.0668625	-0.000445217	-0.125867	0.0304862	0.05877633900000002
0.000782765	-0.000245316	0.000870854	0.0749023999999999	-0.000350525	-0.109998	0.0283119	0.057311291999999896
0.00119431	-0.000330752	0.000967845	0.0755512	-0.000435021	-0.124241	0.0258621	0.0446748960000001
0.000590232	-0.000162975	0.00139386	0.061862	-0.0178949	-0.11139	0.0476836	0.10389357900000001
0.00121238	-0.000432916	0.00107719	0.0756362	-0.0316917	-0.181712	0.0816921	0.15833095000000003
0.00108198	-0.000274986	0.00119939	0.0844228	-0.0175143	-0.152449	0.0353946	0.07275350000000003
0.000782765	-0.000394616	0.0012734	0.0719708	-0.00834084	-0.0871254999999999	0.0682956	0.1115917100000001
0.0008404559999999	-0.000308862	0.00112852	0.0699269	-0.0204228	-0.159858	0.0739687	0.1012746099999951
0.000675539	-2.59879e-05	0.000891581	0.060372	-0.0566058	-0.166343	0.0434017	0.086459404999995
0.000926463	2.80259e-05	0.000702203	0.0544676	-0.0600003	-0.196418	0.0342689	0.06408969000000003
0.00105832	0.000361766	0.000396698	0.0595198	-0.0489466	-0.161538	0.0448752	0.08954100500000002
0.000611427	0.000366975	0.000607602	0.049397	-0.0566059	-0.119017	0.0508398	0.09345339999999996
0.0008453869999999	0.000736048	0.000396698	0.0502593	-0.0517431	-0.0850120999999999	0.0432921	0.0804268499999951
0.0008363189999999	0.000245804	0.000802042	0.0590856	-0.0406842	-0.120549	0.0507823	0.10065490000000012
0.000535069	1.95873e-05	0.00102032	0.0498598	-0.0431571	-0.0893204999999999	0.0386817	0.0802144349999951
0.00057501	0.000469956	0.000901914	0.0425034	-0.0472316	-0.101317	0.027813	0.05386318500000011
0.000986497	1.95873e-05	0.000950688	0.0590639	-0.0373636	-0.120425	0.0424008	0.091067985
0.00105481	-0.000419012	0.00112205	0.0610987	-0.0230043	-0.103936	0.0322764	0.06679681500000001
0.000983348	0.000111218	0.00112205	0.0615399	-0.0250553	-0.115493	0.0292025	0.0441338
0.00101772	2.04234e-05	0.00112205	0.0615471	-0.0340168	-0.13808	0.0248684	0.037814030000000005
0.0011193	-0.00010469	0.00112205	0.0615245	-0.0250583	-0.151411	0.0182951	0.03364676999999998
0.0011193	-0.000217265	0.00121837	0.0683193	-0.0250691	-0.16492	0.0171844	0.03075935000000002
0.0007341649999999	0.000103836	0.00117864	0.0572786	-0.0249651	-0.164857	0.0282754	0.04850600000000501
0.00119759	-9.96768e-06	0.00100262	0.0699603	-0.0437174	-0.215065	0.05992	0.119304434000005
0.000961792	0.000157033	0.00112205	0.0716449	-0.0250095	-0.15818	0.0615853	0.103388934
0.00122543	-0.000219717	0.00112205	0.0747479	-0.0250538	-0.160153	0.0238497	0.03713970000000001
0.0008430119999999	-9.27842e-05	0.00095176	0.0615198	-0.0528215	-0.182936	0.0451876	0.097760840000005
0.00108641	0.000136719	0.00112205	0.0615939	-0.0586097	-0.18471	0.0197371	0.039795860000005026
0.00105678	4.15417e-05	0.00112205	0.0778789	-0.0441913	-0.185614	0.0225584	0.037847764999999985
0.000640836	4.65615e-05	0.00142092	0.0639824	-0.0410373	-0.151835	0.0444852	0.08682119000000002
0.000791651	-0.000195148	0.0011898	0.0700759	-0.0619766	-0.189416	0.0471885	0.09579602499999999
0.00130406	-0.000313354	0.00112205	0.0830149	-0.0596625	-0.232853	0.0525803	0.09360835
0.00101812	-0.000398095	0.00112205	0.0820522999999999	-0.0488703	-0.194895	0.0414391	0.0682468500000001
0.00106308	-3.8016e-06	0.00112205	0.0707055	-0.0446393	-0.187604	0.0256108	0.044831469999999915
0.00137005	-0.000178419	0.00117363	0.0704235	-0.041255	-0.2409	0.0563565	0.08362067000000001
0.00095973	-0.000289274	0.00112205	0.0731509	-0.0274561	-0.174236	0.0704473	0.11182805000000001
0.00118971	-0.00016036	0.00112205	0.0839933999999999	-0.0411282	-0.174271	0.0211643	0.0424942999999999
0.00121932	-0.000198611	0.00112205	0.0743464	-0.0553429	-0.202017	0.0326581	0.05500074999999989
0.00116689	-0.000131041	0.00112205	0.0840237999999999	-0.044655	-0.176033	0.029922	0.0523492999999999
0.000951426	-0.000280867	0.00111863	0.081934	-0.0663312	-0.193007	0.0315517	0.05917549999999992
