rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
-6.49472e-06	0.000589594	-0.000659205	-0.0229903	0.0834716	0.0541302		0.0
0.000550433	0.000454855	-0.000399384	-0.0217998	0.062802	0.045924	0.0370147	0.07764068600000001
0.00109856	0.000454855	-0.000319831	-0.0145801	0.0668398	0.0112754	0.0475996	0.0772901
0.00109856	0.000454855	2.31919e-05	-0.0194217	0.0438712	0.0158905	0.0290821	0.04957644500000001
0.00109856	0.000454855	-0.000265369	-0.020617	0.0316985	0.0131121	0.0195438	0.030574445
0.000900844	0.000454856	-3.2618e-06	-2.11935e-05	0.026997	-0.0083760099999999	0.0347778	0.0697766264999999
0.000514191	0.000454855	-7.92924e-05	-0.0167922	0.0146193	0.0146905	0.0392328	0.0753494464999999
-1.43746e-05	0.000537722	-0.000203747	-0.0123437	0.0200295	0.0130974	0.0279922	0.04824616
0.000455212	0.000506362	-0.000189228	-0.00972648	0.0353406	0.00344393	0.0328815	0.053355070000000004
0.000288039	0.000454856	-0.000149005	-0.0164931	0.0350162	0.00343915	0.0111359	0.0200409
0.000206739	0.000454856	-0.000242788	-0.0134923	0.00751532	0.00571618	0.0292273	0.04153286
0.000687182	0.000454856	-1.61426e-05	-0.00894227	0.0127419	0.00345464	0.029334	0.04739257
0.000395808	0.000454856	-0.000134391	-0.0155888	0.000258343	0.0115629	0.0248378	0.047719467
0.000624178	0.000372302	-1.61426e-05	-0.0079436899999999	-0.00390033	-0.0283301	0.0438422	0.0731554030000001
-1.43746e-05	0.000454856	-0.000451298	-0.00600439	0.0288709	0.0228096	0.0715561	0.1436633299999999
-1.43746e-05	0.000454856	-2.42853e-05	-0.013129	0.014357	0.0281362	0.0268867	0.048315745
-0.000236044	2.58461e-05	-3.43587e-05	-3.25575e-06	0.0143428	0.028141	0.029735	0.046182379249999995
-0.000500411	2.58461e-05	0.000102456	-1.61658e-05	0.0143491	0.0383987	0.0189266	0.03033599505
-0.000500411	-0.000336115	0.000102456	-1.42661e-05	0.00580148	0.0128718	0.032395	0.0521744747
8.6e-05	2.58461e-05	-0.000323506	-1.76279e-05	0.0143673	0.0118519	0.0434559	0.0783057868
0.000136446	2.58461e-05	-2.81104e-05	0.00350837	0.00479622	0.0125098	0.0181446	0.031047057899999998
-0.000214321	2.58461e-05	-3.91571e-05	-4.13278e-05	-0.0413141	0.0202207	0.0531518	0.0754616028
-0.000291785	2.58461e-05	-0.000323506	-1.76279e-05	-0.0135039	0.0142527	0.0312306	0.051892544900000004
0.000134137	0.000159183	-0.000323506	-1.36758e-05	0.0107329	-0.0091777	0.0438729	0.0756340971
0.000408512	2.58461e-05	-5.89399e-05	-1.80224e-05	-0.035479	-0.00365707	0.0483726	0.0853507766
-0.000233915	2.58461e-05	-0.000188106	0.00697608	-0.0572497	-0.0128604	0.0440593	0.07654778740000001
-0.000233915	2.58461e-05	-0.000115209	0.00976198	-0.046647	-0.0307246	0.0213608	0.03489765
-9.45951e-05	-0.000387811	0.000112915	0.0116859	-0.0611904	-0.0291519	0.0288978	0.05709507
-0.000715859	-0.000275241	5.01471e-05	-5.41125e-05	-0.0654222	-0.0275925	0.0361507	0.05736130250000001
-0.000263496	-0.000213601	-0.000344565	0.0170695	-0.0337002	-0.0189788	0.0494416	0.1028950675
-3.57433e-05	-0.000387811	-0.000344565	0.0128523	-0.063243	-0.0265322	0.0323385	0.061411535
5.05379e-05	-0.000387811	-0.000139129	0.00973324	-0.0777945	-0.0464175	0.0269358	0.052141720000000016
-0.000380036	-0.000387811	-4.62309e-05	0.0146018	-0.0792853	-0.03553	0.026602	0.04342046
-0.000749677	-0.000387811	-2.81339e-05	0.0221979	-0.0516931	-0.0387415	0.0317549	0.05778670000000001
-0.000676716	-0.000387811	0.000218638	0.020148	-0.0632542	-0.0355447	0.0171074	0.032794445
-0.000697074	-0.000132973	0.000218376	0.0261687	-0.0632523	-0.0282608	0.0152291	0.027079400000000003
-0.000317642	-0.000387811	0.000281164	0.0201449	-0.0795957999999999	-0.0266916	0.0269548	0.0587893999999999
-0.000674047	-0.000148119	0.000281164	0.0201441	-0.0988152	-0.0224008	0.031673	0.05331585000000011
-0.00117987	-0.0003506	0.000281165	0.0201459	-0.119376	-0.0389814	0.0398995	0.07255844999999998
-0.0015354	-0.000387811	0.000281165	0.0201449	-0.101414	-0.0579033	0.0292342	0.05652194999999999
-0.0012663	-0.000387811	0.000281165	0.0201449	-0.0992863	-0.0588772	0.0144705	0.016556600000000008
-0.0007300419999999	-0.000387811	0.000281165	0.0201449	-0.114238	-0.0738903999999999	0.0336813	0.05677780000000491
-0.000426048	-0.000254561	0.000114538	0.0149133	-0.134174	-0.0738801	0.0266439	0.05537144999999488
-0.00124889	-6.55277e-05	0.000111322	0.0286527	-0.136471	-0.0641181	0.0471531	0.07655296500000001
-0.00146672	-0.000168855	-0.000293855	0.0202659	-0.132213	-0.0739897	0.0271004	0.05883311500000002
-0.00117987	-0.00017268	5.66125e-06	0.0134955	-0.117726	-0.0694787	0.0279805	0.05527796249999999
-0.000754077	-0.000309846	-8.05097e-05	0.0106114	-0.143434	-0.0842572999999999	0.0359037	0.07582719749999989
-0.00117987	-0.000309846	-0.000293855	0.0137088	-0.163722	-0.0803258	0.0347104	0.05927381499999988
-0.00174307	-0.000409719	-0.000122518	0.027351	-0.140149	-0.0967939	0.0412152	0.09540380000000001
-0.00113214	-0.000309846	0.000145847	0.0219933	-0.142345	-0.0805067	0.0373362	0.07279930000000001
-0.00109291	-0.000461309	-0.000246647	0.0273657	-0.142339	-0.0714074	0.0238043	0.04363705000000001
-0.000714453	-0.000309846	-0.000246647	0.027376	-0.159475	-0.0853709	0.0293733	0.057605800000000026
-0.000980417	-0.000772876	-0.000246647	0.0273345	-0.190905	-0.0854290999999999	0.0434418	0.06797939999999988
-0.00144406	-0.000772876	-0.000189216	0.0273251	-0.147565	-0.0774407	0.0469568	0.07739149999999989
