Right_V1	Right_MST	Right_V6	Right_V2	Right_V3	Right_V4	Right_V8	Right_4	Right_3b	Right_FEF	Right_PEF	Right_55b	Right_V3A	Right_RSC	Right_POS2	Right_V7	Right_IPS1	Right_FFC	Right_V3B	Right_LO1	Right_LO2	Right_PIT	Right_MT	Right_A1	Right_PSL	Right_SFL	Right_PCV	Right_STV	Right_7Pm	Right_7m	Right_POS1	Right_23d	Right_v23ab	Right_d23ab	Right_31pv	Right_5m	Right_5mv	Right_23c	Right_5L	Right_24dd	Right_24dv	Right_7AL	Right_SCEF	Right_6ma	Right_7Am	Right_7PL	Right_7PC	Right_LIPv	Right_VIP	Right_MIP	Right_1	Right_2	Right_3a	Right_6d	Right_6mp	Right_6v	Right_p24pr	Right_33pr	Right_a24pr	Right_p32pr	Right_a24	Right_d32	Right_8BM	Right_p32	Right_10r	Right_47m	Right_8Av	Right_8Ad	Right_9m	Right_8BL	Right_9p	Right_10d	Right_8C	Right_44	Right_45	Right_47l	Right_a47r	Right_6r	Right_IFJa	Right_IFJp	Right_IFSp	Right_IFSa	Right_p9-46v	Right_46	Right_a9-46v	Right_9-46d	Right_9a	Right_10v	Right_a10p	Right_10pp	Right_11l	Right_13l	Right_OFC	Right_47s	Right_LIPd	Right_6a	Right_i6-8	Right_s6-8	Right_43	Right_OP4	Right_OP1	Right_OP2-3	Right_52	Right_RI	Right_PFcm	Right_PoI2	Right_TA2	Right_FOP4	Right_MI	Right_Pir	Right_AVI	Right_AAIC	Right_FOP1	Right_FOP3	Right_FOP2	Right_PFt	Right_AIP	Right_EC	Right_PreS	Right_H	Right_ProS	Right_PeEc	Right_STGa	Right_PBelt	Right_A5	Right_PHA1	Right_PHA3	Right_STSda	Right_STSdp	Right_STSvp	Right_TGd	Right_TE1a	Right_TE1p	Right_TE2a	Right_TF	Right_TE2p	Right_PHT	Right_PH	Right_TPOJ1	Right_TPOJ2	Right_TPOJ3	Right_DVT	Right_PGp	Right_IP2	Right_IP1	Right_IP0	Right_PFop	Right_PF	Right_PFm	Right_PGi	Right_PGs	Right_V6A	Right_VMV1	Right_VMV3	Right_PHA2	Right_V4t	Right_FST	Right_V3CD	Right_LO3	Right_VMV2	Right_31pd	Right_31a	Right_VVC	Right_25	Right_s32	Right_pOFC	Right_PoI1	Right_Ig	Right_FOP5	Right_p10p	Right_p47r	Right_TGv	Right_MBelt	Right_LBelt	Right_A4	Right_STSva	Right_TE1m	Right_PI	Right_a32pr	Right_p24	Left_V1	Left_MST	Left_V6	Left_V2	Left_V3	Left_V4	Left_V8	Left_4	Left_3b	Left_FEF	Left_PEF	Left_55b	Left_V3A	Left_RSC	Left_POS2	Left_V7	Left_IPS1	Left_FFC	Left_V3B	Left_LO1	Left_LO2	Left_PIT	Left_MT	Left_A1	Left_PSL	Left_SFL	Left_PCV	Left_STV	Left_7Pm	Left_7m	Left_POS1	Left_23d	Left_v23ab	Left_d23ab	Left_31pv	Left_5m	Left_5mv	Left_23c	Left_5L	Left_24dd	Left_24dv	Left_7AL	Left_SCEF	Left_6ma	Left_7Am	Left_7PL	Left_7PC	Left_LIPv	Left_VIP	Left_MIP	Left_1	Left_2	Left_3a	Left_6d	Left_6mp	Left_6v	Left_p24pr	Left_33pr	Left_a24pr	Left_p32pr	Left_a24	Left_d32	Left_8BM	Left_p32	Left_10r	Left_47m	Left_8Av	Left_8Ad	Left_9m	Left_8BL	Left_9p	Left_10d	Left_8C	Left_44	Left_45	Left_47l	Left_a47r	Left_6r	Left_IFJa	Left_IFJp	Left_IFSp	Left_IFSa	Left_p9-46v	Left_46	Left_a9-46v	Left_9-46d	Left_9a	Left_10v	Left_a10p	Left_10pp	Left_11l	Left_13l	Left_OFC	Left_47s	Left_LIPd	Left_6a	Left_i6-8	Left_s6-8	Left_43	Left_OP4	Left_OP1	Left_OP2-3	Left_52	Left_RI	Left_PFcm	Left_PoI2	Left_TA2	Left_FOP4	Left_MI	Left_Pir	Left_AVI	Left_AAIC	Left_FOP1	Left_FOP3	Left_FOP2	Left_PFt	Left_AIP	Left_EC	Left_PreS	Left_H	Left_ProS	Left_PeEc	Left_STGa	Left_PBelt	Left_A5	Left_PHA1	Left_PHA3	Left_STSda	Left_STSdp	Left_STSvp	Left_TGd	Left_TE1a	Left_TE1p	Left_TE2a	Left_TF	Left_TE2p	Left_PHT	Left_PH	Left_TPOJ1	Left_TPOJ2	Left_TPOJ3	Left_DVT	Left_PGp	Left_IP2	Left_IP1	Left_IP0	Left_PFop	Left_PF	Left_PFm	Left_PGi	Left_PGs	Left_V6A	Left_VMV1	Left_VMV3	Left_PHA2	Left_V4t	Left_FST	Left_V3CD	Left_LO3	Left_VMV2	Left_31pd	Left_31a	Left_VVC	Left_25	Left_s32	Left_pOFC	Left_PoI1	Left_Ig	Left_FOP5	Left_p10p	Left_p47r	Left_TGv	Left_MBelt	Left_LBelt	Left_A4	Left_STSva	Left_TE1m	Left_PI	Left_a32pr	Left_p24
0.6627234220504761	0.671308696269989	0.6932640671730042	0.6264979243278503	0.6628639698028564	0.6860931515693665	0.6128374934196472	0.7616525888442993	0.8021734952926636	0.7596741318702698	0.7559338212013245	0.8161062598228455	0.7550603747367859	0.7095853686332703	0.7982639074325562	0.6985371112823486	0.7129480838775635	0.662590742111206	0.8019556999206543	0.7074596881866455	0.7296286225318909	0.5846009850502014	0.5493794083595276	0.6631858348846436	0.8147173523902893	0.7461111545562744	0.8415565490722656	0.8313437700271606	0.8083282113075256	0.8406370282173157	0.8129980564117432	0.8007140755653381	0.8730946779251099	0.8012738823890686	0.860200047492981	0.6513556838035583	0.7807381749153137	0.7987764477729797	0.7081357836723328	0.7641582489013672	0.8362189531326294	0.7853978872299194	0.775057315826416	0.7526385188102722	0.7639392018318176	0.8393566608428955	0.7066430449485779	0.7875828146934509	0.7998230457305908	0.8096632361412048	0.7253910303115845	0.7878758311271667	0.8199718594551086	0.7395696640014648	0.7735900282859802	0.6919149160385132	0.7863176465034485	0.6048142910003662	0.716185450553894	0.8138973116874695	0.6854954957962036	0.8123328685760498	0.7954708337783813	0.8253330588340759	0.7416064739227295	0.7851505875587463	0.8063716292381287	0.8305479288101196	0.7577638030052185	0.8409557342529297	0.7790277004241943	0.7464812397956848	0.7545361518859863	0.7892549633979797	0.7913472652435303	0.7854267358779907	0.7900325655937195	0.7819718718528748	0.8072649836540222	0.7903259992599487	0.8937868475914001	0.8801129460334778	0.8265453577041626	0.8407548069953918	0.8544269800186157	0.7736592888832092	0.8052489161491394	0.6944344639778137	0.7240962386131287	0.755618155002594	0.8003863096237183	0.7911748290061951	0.5770702958106995	0.733886182308197	0.8093716502189636	0.8085132241249084	0.8003279566764832	0.875716507434845	0.8224936127662659	0.7916633486747742	0.7562499046325684	0.7802653312683105	0.7983090877532959	0.7969678640365601	0.8456639647483826	0.7974998354911804	0.6245343089103699	0.7824383974075317	0.7725176215171814	n/a	0.8164878487586975	0.7099679708480835	0.7766892313957214	0.8775568604469299	0.8796811103820801	0.809860348701477	0.7449113726615906	0.5690034627914429	0.6349499225616455	n/a	0.7433233261108398	0.6416217088699341	0.5283234715461731	0.7008659243583679	0.6580060720443726	0.7428656220436096	0.7085354328155518	0.7587040662765503	0.732780396938324	0.7730343341827393	0.6984085440635681	0.6657928228378296	0.618323802947998	0.6121222972869873	0.6195460557937622	0.6129828691482544	0.770763635635376	0.5813397765159607	0.7281779646873474	0.79478919506073	0.7829391360282898	0.7391007542610168	0.6783626675605774	0.8421459197998047	0.8259782195091248	0.7081607580184937	0.7972220778465271	0.8688395619392395	0.834521472454071	0.8231898546218872	0.7706664204597473	0.6391999125480652	0.68284010887146	0.6617777347564697	0.7240794897079468	0.5687034130096436	0.7186602354049683	0.6617354154586792	0.5868514776229858	0.6298556923866272	0.7429429292678833	0.8362326622009277	0.6109568476676941	0.62197345495224	0.6104815006256104	0.6541106104850769	0.7834240198135376	0.8063899278640747	0.8376233577728271	0.8067729473114014	0.8919490575790405	0.6062405705451965	0.7417716383934021	0.7525274753570557	0.6549378633499146	0.7533590793609619	0.5645784735679626	0.7083282470703125	0.8398794531822205	0.7206121683120728	0.6923773884773254	0.7455400824546814	0.5959753394126892	0.6501902937889099	0.6431758999824524	0.6292971968650818	0.6223222017288208	0.7471222877502441	0.7772068381309509	0.799560010433197	0.8023998737335205	0.7269294261932373	0.6842133402824402	0.6998615264892578	0.8512317538261414	0.6658086180686951	0.7481842041015625	0.6461019515991211	0.7711413502693176	0.7188336849212646	0.7049400806427002	0.6058326959609985	0.6699508428573608	0.7412422895431519	0.8409180641174316	0.8126799464225769	0.7768064141273499	0.7424971461296082	0.8361361026763916	0.819248378276825	0.8106404542922974	0.8077850341796875	0.8945348262786865	0.8008821606636047	0.8615562319755554	0.6643168926239014	0.8232006430625916	0.7983526587486267	0.7035551071166992	0.7270968556404114	0.7382660508155823	0.7690942287445068	0.8357065916061401	0.7736604809761047	0.7827447056770325	0.9062866568565369	0.7334414124488831	0.8035725951194763	0.8916549682617188	0.8957791924476624	0.6505357623100281	0.7141005992889404	0.8074319958686829	0.7144122123718262	0.7607414722442627	0.6902023553848267	0.7308991551399231	0.7387048006057739	0.6819478869438171	0.826587438583374	0.6618384122848511	0.7657676339149475	0.7459675073623657	0.8485748171806335	0.7929289937019348	0.7874710559844971	0.8476806879043579	0.8133767247200012	0.7398247718811035	0.8226574659347534	0.7376703023910522	0.7609179019927979	0.7780547142028809	0.7505187392234802	0.8123277425765991	0.8070856332778931	0.7463303208351135	0.8418999314308167	0.7745794653892517	0.8361840844154358	0.8175505995750427	0.7725566625595093	0.7662594318389893	0.789614737033844	0.8283312320709229	0.8205971717834473	0.7687729001045227	0.6972739100456238	0.7619975805282593	0.8293204307556152	0.7906311750411987	0.7808962464332581	0.5913439989089966	0.6354232430458069	0.8408001065254211	0.8408833146095276	0.8049749135971069	0.812329113483429	0.748444676399231	0.7406274080276489	0.7573155760765076	0.750778317451477	0.7299785017967224	0.8039687275886536	0.8381626009941101	0.7429173588752747	0.5705426335334778	0.7348377704620361	0.7730190753936768	0.6812888383865356	0.8160346746444702	0.7165067791938782	0.6403272151947021	0.7695744037628174	0.6606643795967102	0.7489233613014221	0.8102127909660339	0.5896880030632019	0.6335291862487793	n/a	0.7065176963806152	0.5488038063049316	0.6393775939941406	0.7583519220352173	0.6466484665870667	0.6994225382804871	0.6772870421409607	0.8264318704605103	0.7526497840881348	0.7475679516792297	0.6632417440414429	0.6760907173156738	0.6447696685791016	0.5590029358863831	0.639702558517456	0.6057969331741333	0.7487166523933411	0.6391201615333557	0.7696905732154846	0.7631278038024902	0.7639346718788147	0.6672362089157104	0.7428427338600159	0.867617666721344	0.9120969176292419	0.7698115110397339	0.8304911255836487	0.781119167804718	0.8133812546730042	0.811118483543396	0.8597274422645569	0.7089062333106995	0.686585545539856	0.6669303178787231	0.7678004503250122	0.6448512673377991	0.7358217835426331	0.7437058687210083	0.6281023621559143	0.6657925248146057	0.8096739649772644	0.8231581449508667	0.6278012990951538	0.6154960989952087	0.5636550784111023	0.5742625594139099	0.7212463021278381	0.8104626536369324	0.8665837049484253	0.8299503326416016	0.8672335147857666	0.6072477698326111	0.6957976818084717	0.7409396171569824	0.6793568730354309	0.76735919713974	0.6353554129600525	0.6622837781906128	0.8056640625	0.6711252927780151
