rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
0.00060408	0.000194322	0.0	-0.0271549	0.0111105	0.0486262		0.0
0.000432501	-0.0	-0.000237969	-0.0254116	0.0191677	0.0316425	0.0248255	0.056977700000000006
0.000503611	-4.94361e-23	-0.000455968	-0.0202807	0.0161786	0.0184496	0.0184547	0.03576834999999999
0.000226704	-0.0	-0.000282955	-0.0191912	0.0192542	0.0486029	0.0361222	0.0568144
0.000494746	-0.000170044	-0.000272857	-0.0077259299999999	0.0206237	0.0418054	0.0226349	0.0420414700000001
0.000361531	-0.000136154	-0.000271901	-0.0108735	0.0177585	0.037968	0.00917569	0.018253220000000094
0.000260384	-0.0	-0.000289621	-0.00975966	0.0100573	0.0379025	0.0121439	0.021631590000000003
0.0	-0.000179549	-0.000212487	-0.0130597	0.0144588	0.0414512	0.0174978	0.03710359
0.0	-0.000340701	-0.000184575	-0.0116133	0.0254194	0.0486	0.015744	0.029008999999999997
0.0	-0.000274324	-9.05711e-07	-0.0112804	0.0100722	0.0249699	0.0298846	0.05181251445
5.40038e-05	-0.0	-0.000184745	-0.0121185	0.011956	0.0276234	0.0177845	0.030983754449999998
0.0	-0.000118688	-0.00017929	-0.0100791	0.0085425099999999	0.0153206	0.0145146	0.026663030000000098
0.0	-0.0	-0.000143306	-0.0030918	0.00688721	0.0015791	0.0164211	0.0301176999999999
0.00017087	0.000156918	-9.05711e-07	-0.000115898	-0.000979717	-0.00811422	0.0188743	0.044045563450000005
0.000465261	-0.0	-9.05711e-07	-0.00012052	0.0040012	-0.016	0.0209624	0.035436769
0.000408723	-0.000156395	-9.05711e-07	0.00361243	-0.000954825	-0.00781763	0.01408	0.027517995
0.0	-0.00015826	-9.05711e-07	-0.000116222	-0.000974685	0.00838662	0.0285167	0.040482161999999995
0.0	-0.0	-9.05711e-07	-0.00250261	-0.000974685	0.00839069	0.00881134	0.010303458
0.000217144	-0.0	-9.05711e-07	-0.00012052	-0.000965926	0.00838986	0.0114776	0.013248879
0.0	-0.0	-7.652839999999998e-05	-0.000119299	-0.000974013	0.0133653	0.0134305	0.019623082450000003
5.75233e-05	-0.0	-9.05711e-07	-0.00012052	-0.000972949	0.00839074	0.00723738	0.01163414445
0.000243028	-0.0	-9.05711e-07	-0.00012052	-0.000962905	0.00838838	0.0095924	0.009287639000000002
0.0	-0.0	-9.05711e-07	0.00788422	-0.000974685	0.00839069	0.0148995	0.020170229999999997
0.0	-0.0	-9.05711e-07	-0.00012052	-0.000974685	0.00839069	0.0080047399999999	0.008004740000000002
0.0	-6.21243e-05	-9.05711e-07	-0.000120251	0.00154169	-0.00212493	0.011281	0.016138479
-9.75288e-05	-0.0	-6.32937e-05	0.00692429	-0.000973041	-0.00617308	0.0101904	0.02470947645
-5.31955e-05	-0.0	-9.05711e-07	-0.00012052	-0.000973893	-0.0199792	0.0160617	0.02618784645
0.0	-0.0	-9.05711e-07	-0.00012052	-0.000974685	-0.0167082	0.00398677	0.005931567
0.000176434	-6.26415e-05	-9.05711e-07	-0.000121732	-0.00417264	-0.0201016	0.0106901	0.018546342000000004
0.0	-0.0	6.58018e-05	-0.00011888	0.000873524	-0.0080319699999999	0.0170416	0.032407796550000104
7.898429999999998e-05	-0.0	-9.05711e-07	0.00671363	-0.00521558	-0.0246039	0.019756	0.0367781345500001
-5.94925e-05	-0.0	-9.05711e-07	-0.00012052	-0.0177317	-0.0235888	0.0169102	0.02728921
0.000117791	-0.0	9.76588e-05	-0.000122628	-0.0138894	-0.0351822	0.0172498	0.029230208549999994
0.0	-0.0	-9.05711e-07	-0.00012052	-0.0214094	-0.0351847	0.011542	0.01834238355
0.000157201	-9.64432e-05	-9.05711e-07	-0.000120697	-0.0216678	-0.0351843	0.00948399	0.012941187
0.0	-0.0	0.000118525	-0.000122339	-0.0177344	-0.0351847	0.0114743	0.022589187549999997
0.000161492	-0.0	0.000146302	0.00547299	-0.0212183	-0.0351816	0.0103969	0.018545778999999995
0.000107418	-0.0	-9.05711e-07	0.0129498	-0.0157577	-0.0351847	0.0114186	0.02300459555
0.000444072	-0.0	-9.05711e-07	0.0156246	-0.0152857	-0.0487955	0.0236814	0.033590300000000003
0.0001674	-0.0	-9.05711e-07	0.0162915	-0.015149	-0.0737088	0.02704	0.03955050000000001
-4.37118e-05	0.000109058	0.000124889	0.00194726	-0.0111065	-0.00529067	0.0726607999999999	0.10910309555
0.0019173	-0.0	0.000399016	0.0157221	0.00165551	-0.0604381	0.125956	0.19889412
0.000838871	0.000195272	0.000121911	0.0410045	-0.00889766	-0.114429	0.0793487999999999	0.16736677
0.000652913	0.000165682	-1.20663e-05	0.0319886	-0.00952569	-0.0968923	0.0242591	0.04465689500000001
0.000715584	-0.0	0.000222506	0.0409766	-0.0151178	-0.0718905	0.0315123	0.06272817500000001
0.000838871	0.000136377	-1.70141e-05	0.0409448	-0.0151224	-0.0286547	0.0451767	0.068231405
0.000430825	0.000225884	4.64274e-06	0.0409713	0.00186586	-0.0287418	0.0253319	0.043062352
0.000224997	0.000143784	3.48189e-05	0.026912	-0.0151031	-0.0427874	0.028462	0.06097906800000001
0.000430825	8.535490000000001e-24	0.000157452	0.0298336	-0.0151122	-0.0708662	0.0331279	0.054621755
0.000261641	0.000278298	0.000222506	0.0143387	-0.0150986	-0.0637042	0.0255909	0.0482973
-0.000125159	0.00062195	0.000222506	0.0228096	-0.0321769	-0.0719788	0.0340424	0.0703464
0.000430825	0.000359903	7.956489999999998e-05	0.0340361	-0.0187011	-0.0970972	0.0483621	0.097869305
0.000430825	-0.0	0.000222506	0.034	-0.0322389	-0.0970981	0.0241454	0.03871700500000001
0.000260535	-0.0	0.000222506	0.034	-0.0322208	-0.097092	0.0088053899999999	0.00853870000000001
0.000867851	-0.0	0.000222506	0.034	-0.0322873	-0.0920011	0.0311381	0.03552319999999999
0.000281277	-0.0	0.000222506	0.0252832	-0.0431407	-0.105148	0.0358705	0.062045800000000005
0.00049206	0.000280114	6.86947e-05	0.0340352	-0.0308343	-0.103442	0.0245403	0.054999814999999994
0.000891119	-0.0	0.000222506	0.034	-0.0511339	-0.121477	0.0374512	0.08001901499999999
0.000421592	0.00033353	0.000222506	0.0340559	-0.0413416	-0.132738	0.0309079	0.06126205
0.000421592	1.20621e-23	0.000222506	0.034	-0.0510737	-0.149131	0.025632	0.04285750000000002
0.000421592	0.000396842	0.000222506	0.0219051	-0.0510737	-0.142212	0.0262435	0.038856000000000016
0.000640276	0.000377119	0.000222507	0.0337612	-0.0511234	-0.170918	0.0344029	0.05253219999999997
0.000836493	0.000291369	0.000222507	0.02139	-0.0684384	-0.154101	0.0271681	0.06060155
0.000421592	0.00042838	0.000222507	0.0185192	-0.0543063	-0.170915	0.0285182	0.06141250000000002
0.00102413	0.000345015	8.82916e-05	0.0380016	-0.068508	-0.185142	0.04226	0.08891702
0.00127326	0.000212219	0.000222507	0.0379621	-0.0685414	-0.156734	0.0311436	0.05428797
0.0008586	0.000187424	0.000222507	0.0293901	-0.0715576	-0.181903	0.0324313	0.05872994999999999
0.00119842	0.000188496	2.99553e-05	0.026334	-0.0684998	-0.158753	0.0296313	0.055936085
0.000876648	0.000276393	0.000125846	0.0322116	-0.0790036999999999	-0.160803	0.0227208	0.04370948499999988
0.000976096	-0.0	3.40554e-05	0.0292954	-0.0826057	-0.171178	0.019358	0.0402747800000001
0.00139596	0.000243236	0.000222507	0.0379587	-0.06899	-0.162231	0.0329489	0.07380358000000002
0.00107646	-0.0	0.000222507	0.0379171	-0.089951	-0.160058	0.0315205	0.05131239999999998
0.0011024	0.000152313	0.000222507	0.0329294	-0.079874	-0.197269	0.0400346	0.061188349999999996
0.00125734	0.000508892	0.000222507	0.027658	-0.0709805	-0.178581	0.0295133	0.05842885000000001
0.00105638	0.000496395	9.10564e-05	0.0171929	-0.0899742	-0.174675	0.0270049	0.05061018
0.00116346	0.000399261	0.000222507	0.0256393	-0.0841066	-0.181322	0.0173539	0.03774423000000002
0.00119552	0.000378613	0.000222507	0.0165147	-0.0950913	-0.193827	0.0189936	0.03524969999999999
0.00129399	0.000230992	0.000222507	0.0245983	-0.0979241	-0.191742	0.0131682	0.02530595
9.2761e-05	-0.0	-0.00057566	0.0092256	-0.0434964	-0.243304	0.0983617	0.2328818
0.00164529	0.000352795	-0.000170592	0.0169362	-0.0990349	-0.22473	0.0940212	0.1973427
0.00187475	0.000354704	0.000100971	0.0188584	-0.101929	-0.215312	0.0200035	0.03938090000000002
0.00180342	0.000397593	-1.32498e-05	0.0093411	-0.0780642	-0.236284	0.0335578	0.06577608999999998
0.00187475	0.000173796	1.8412e-05	0.016172	-0.10193	-0.240591	0.0280804	0.05134314000000001
0.00187475	0.000362949	-5.86281e-05	0.00932886	-0.093551	-0.243533	0.0163121	0.031473795000000006
0.00187475	-0.0	-0.000146352	0.00923395	-0.0966976	-0.231851	0.0225267	0.037457155
0.00170446	-0.0	-0.000146352	0.017695	-0.0969898	-0.229841	0.0126072	0.01927775000000001
0.00151914	0.000327981	-0.000146352	0.0170213	-0.100192	-0.233222	0.0200482	0.032921950000000026
0.00171893	0.000232011	-3.71563e-05	0.00928537	-0.100246	-0.213049	0.0234448	0.04821071500000002
0.00172301	0.000646334	-0.000146352	0.00940371	-0.100242	-0.232859	0.0296314	0.046312275000000035
0.00187475	0.000552364	-0.000146352	0.00939419	-0.104728	-0.262791	0.0324521	0.04671301999999998
0.00158732	0.00040332	-0.000146352	0.00933913	-0.116327	-0.246248	0.0284411	0.050020760000000004
0.00147346	0.000115131	-0.000146352	0.00234898	-0.116292	-0.255032	0.0182246	0.035911599999999974
0.00160144	0.000490824	-9.37354e-06	0.00676232	-0.116304	-0.283288	0.036096	0.06471391300000001
0.00163549	0.000436415	-0.000146352	0.0093816	-0.116321	-0.278848	0.00899068	0.018348152999999992
0.00187475	0.000540213	-0.000146352	0.00940254	-0.116402	-0.276598	0.0133789	0.019504839999999975
0.00199379	0.000419618	-0.000146352	0.00343309	-0.116434	-0.244884	0.0324346	0.04969720000000002
0.00178885	0.000324046	3.96908e-05	0.00250514	-0.133274	-0.244872	0.0238473	0.042107689999999996
0.00167769	0.000500997	0.00011732	0.00934528	-0.133245	-0.229054	0.0209497	0.040974150000000015
