DMN_LABEL_1	Vis_LABEL_2	FP_LABEL_3	Aud_LABEL_4	Tpole_LABEL_5	PMN_LABEL_6	PON_LABEL_7	MTL_LABEL_8	PON_LABEL_9	CO_LABEL_10	Sal_LABEL_11	CO_LABEL_12	SMd_LABEL_13	SMl_LABEL_14	DAN_LABEL_15	DMN_LABEL_16	CO_LABEL_17	DMN_LABEL_18	VAN_LABEL_19	CO_LABEL_20	CO_LABEL_21	Sal_LABEL_22	DAN_LABEL_23	PMN_LABEL_24	DAN_LABEL_25	DMN_LABEL_26	DMN_LABEL_27	DMN_LABEL_28	Vis_LABEL_29	FP_LABEL_30	Aud_LABEL_31	Tpole_LABEL_32	PMN_LABEL_33	PON_LABEL_34	MTL_LABEL_35	CO_LABEL_36	Sal_LABEL_37	CO_LABEL_38	SMd_LABEL_39	SMl_LABEL_40	DAN_LABEL_41	CO_LABEL_42	VAN_LABEL_43	CO_LABEL_44	CO_LABEL_45	Sal_LABEL_46	DAN_LABEL_47	PMN_LABEL_48	DAN_LABEL_49	DMN_LABEL_50	FP_LABEL_51	DMN_LABEL_52	DMN_LABEL_53	PON_LABEL_54	DMN_LABEL_55	Tpole_LABEL_56	Tpole_LABEL_57	Sal_LABEL_58	Sal_LABEL_59	SMd_LABEL_60	DAN_LABEL_61	FP_LABEL_62	DMN_LABEL_63	FP_LABEL_64	FP_LABEL_65	SMd_LABEL_66	SMl_LABEL_67	SMd_LABEL_68	DMN_LABEL_69	DAN_LABEL_70	DMN_LABEL_71	FP_LABEL_72	SMd_LABEL_73	SMl_LABEL_74	MTL_LABEL_75	MTL_LABEL_76	CO_LABEL_77	CO_LABEL_78	Vis_LABEL_79	Vis_LABEL_80
0.8399498462677002	0.7357110977172852	0.8045087456703186	0.7245326638221741	0.5737184286117554	0.7981021404266357	0.8060829639434814	n/a	0.7368752360343933	0.7828114032745361	0.8062562942504883	0.7231840491294861	0.7436164617538452	0.7615436315536499	0.699974775314331	0.8036128878593445	0.7623961567878723	0.6465298533439636	0.7272188067436218	0.6742916107177734	0.7308555841445923	0.7565405368804932	0.7936714291572571	0.8754211664199829	0.7690495252609253	0.7254947423934937	0.8056792616844177	0.781201183795929	0.7013323307037354	0.7968186736106873	0.7460289597511292	0.6490797996520996	0.7202478051185608	0.7586883902549744	n/a	0.7457416653633118	0.801941990852356	0.8106997013092041	0.7237839698791504	0.8019198179244995	0.8369860053062439	0.7928938269615173	0.7364923357963562	0.7969590425491333	0.7683534026145935	0.712620735168457	0.7604566812515259	0.8651772141456604	0.6217536330223083	0.7350425124168396	0.7208631634712219	0.8712044954299927	0.6130610108375549	0.7574729919433594	0.7764212489128113	0.24903631210327148	0.31353339552879333	0.3152986466884613	0.2792927026748657	0.26088741421699524	0.23542866110801697	0.38466981053352356	0.37630346417427063	0.4654446542263031	0.28014644980430603	0.23913483321666718	0.26397275924682617	0.2557597756385803	0.26331332325935364	0.32067665457725525	0.3161672353744507	0.2721758484840393	0.23419588804244995	0.24989838898181915	0.26495760679244995	0.2700348198413849	0.35582074522972107	0.29710283875465393	0.23562534153461456	0.31603068113327026
