rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
0.000956483	0.000919982	-0.000734155	-0.0251565	-0.055053	-0.306209		0.0
0.00107276	0.000994591	-0.000606774	-0.0252182	-0.0771527999999999	-0.21987	0.0892242	0.1244138499999999
0.00111331	0.0008935529999999	-0.000832433	-0.0338176	-0.0310079	-0.230853	0.0506034	0.08408965000000487
0.00136627	0.000941908	-0.000584242	-0.0252555	-0.0651297	-0.203802	0.0466611	0.09721020000000499
0.000594106	0.000856235	-0.000546105	-0.0326949	-0.0198321	-0.202628	0.0565448	0.09870970000000001
0.00123586	0.000823907	-0.000535087	-0.038406	-0.0362199	-0.204685	0.0353442	0.05841090000000001
0.000598216	0.0008927339999999	-0.000627438	-0.035628	-0.0256083	-0.194053	0.0359006	0.063962699999995
0.00119772	0.000771892	-0.000734155	-0.0293781	-0.00166846	-0.209489	0.0463653	0.08697888999999501
0.000967964	0.000852138	-0.000644251	-0.0390398	-0.0389592	-0.170173	0.0584697	0.10626374000000002
0.000598216	0.000888806	-0.000734156	-0.0333942	0.00322997	-0.165046	0.0450204	0.07777782
0.000762491	0.000993356	-0.000572885	-0.0305616	-0.03033	-0.158313	0.0358163	0.06463036999999999
0.000125002	0.000932819	-0.000534536	-0.0358698	0.00793369	-0.165059	0.047321	0.08713664
0.000841508	0.000930633	-0.000734156	-0.0456049	-0.0140161	-0.165046	0.0425216	0.07761349000000001
-0.000250495	-1.3234900000000002e-23	-0.000377957	-0.0225592	-0.0476202	-0.102286	0.111766	0.23835154999999997
0.000291184	0.00014851	-0.000205643	-0.00550722	-0.0138083	-0.0915611	0.0512455	0.10471393
-3.01252e-05	-0.0	1.82701e-05	-0.00140395	-0.0447745	-0.0331065	0.0716224	0.12821068500000002
5.52646e-05	2.79158e-06	-0.000205643	0.00380361	0.00730244	-0.0619779	0.0619241	0.10176062400000001
-0.000449584	-3.8732e-05	-0.000205643	-0.00157423	-0.0153002	0.0330039	0.103478	0.15028088900000003
-3.01252e-05	5.83794e-06	-0.000205643	0.00436078	0.0112553	-0.00214514	0.0518242	0.09084098699999998
-0.000570171	3.66207e-05	6.83664e-05	-0.00264742	-0.0128923	0.0504108	0.0689422	0.12595363799999998
4.32771e-06	-5.61626e-05	3.94546e-05	0.000109973	0.00304385	-0.00368217	0.0666573	0.10759620349999999
-0.000570171	4.99195e-06	6.95366e-05	0.00224077	-0.0041379	0.0522214	0.0659737	0.09850288
0.000230589	2.11934e-05	3.96747e-05	-0.00278894	0.0030254	0.0117715	0.0608316	0.0949840775
-0.000208832	3.38597e-05	8.027649999999998e-05	-0.000512313	0.00299799	0.0344595	0.0332008	0.049626492
-1.2446e-05	0.000185939	0.000139968	0.000310872	-0.0261575	-0.000137219	0.0466204	0.084983234
5.52192e-05	-0.000136442	0.000320204	-0.00568712	-0.0021426	0.0147414	0.0339137	0.07340562099999999
0.00048939	-5.43763e-05	0.000170921	-0.00200647	-0.0253815	-0.000146054	0.0350659	0.07508297900000001
-0.000142557	-4.5892e-05	8.42555e-05	-0.00245576	0.00135269	0.0276728	0.0495949	0.09135717400000001
