Node	CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
CEREBELLUM_LEFT	1.0	-0.13847941160202026	-0.2614111304283142	0.00042344382381998	-0.3420109450817108	-0.09688162803649902	-0.685116708278656	-0.3569636344909668	-0.49618059396743774	0.3664468824863434	-0.057319723069667816	-0.17590446770191193	-0.006582976318895817	-0.07842498272657394	0.2113010436296463	-0.3399684429168701	0.26625800132751465	-0.03973638266324997	0.15886196494102478
THALAMUS_LEFT	-0.13847941160202026	1.0	-0.09301364421844482	0.01523233950138092	-0.2788952589035034	0.13865022361278534	0.15289245545864105	0.012404808774590492	0.019653651863336563	-0.06673027575016022	0.5073996782302856	0.7573560476303101	0.016495436429977417	-0.1357438862323761	-0.1995791792869568	-0.2618544101715088	-0.202843576669693	-0.058212410658597946	-0.01569085568189621
CAUDATE_LEFT	-0.2614111304283142	-0.09301364421844482	1.0	-0.01041224505752325	0.3747185468673706	0.18367911875247955	0.3598678410053253	0.22773508727550507	0.4428038001060486	-0.32110080122947693	0.2797691226005554	0.04185003042221069	0.5631851553916931	0.09312435239553452	0.17694684863090515	0.19419902563095093	-0.4081096351146698	-0.32241374254226685	0.14529481530189514
PUTAMEN_LEFT	0.00042344382381998	0.01523233950138092	-0.01041224505752325	1.0	0.28287529945373535	0.14028188586235046	-0.34321579337120056	-0.18270467221736908	-0.35185858607292175	0.3694595694541931	0.3054603040218353	-0.24437884986400604	-0.2894879877567291	0.5678030848503113	0.13250647485256195	-0.17274287343025208	-0.21087868511676788	-0.3358835279941559	0.2636905908584595
PALLIDUM_LEFT	-0.3420109450817108	-0.2788952589035034	0.3747185468673706	0.28287529945373535	1.0	0.15384042263031006	-0.06146828085184097	-0.15317916870117188	-0.006432883907109499	-0.2060711532831192	-0.24598932266235352	-0.22418566048145294	-0.32071200013160706	0.5203341245651245	0.18051579594612122	-0.3541383445262909	-0.36564838886260986	-0.05806019902229309	0.6366480588912964
BRAIN_STEM	-0.09688162803649902	0.13865022361278534	0.18367911875247955	0.14028188586235046	0.15384042263031006	1.0	-0.015587761998176575	-0.09300385415554047	-0.20440435409545898	0.4553861916065216	0.43714362382888794	0.2199050784111023	-0.24448136985301971	0.3986291289329529	-0.1758100986480713	-0.27929773926734924	0.11828236281871796	-0.2609862983226776	0.09246236830949783
HIPPOCAMPUS_LEFT	-0.685116708278656	0.15289245545864105	0.3598678410053253	-0.34321579337120056	-0.06146828085184097	-0.015587761998176575	1.0	0.6357821822166443	0.6031635403633118	-0.3572198748588562	0.13763481378555298	0.31718945503234863	0.44656091928482056	-0.18127571046352386	-0.23357339203357697	0.6412703394889832	0.05127602815628052	0.08635329455137253	-0.22350765764713287
AMYGDALA_LEFT	-0.3569636344909668	0.012404808774590492	0.22773508727550507	-0.18270467221736908	-0.15317916870117188	-0.09300385415554047	0.6357821822166443	1.0	0.3851988911628723	-0.12989658117294312	0.2166881561279297	-0.16245970129966736	0.6342824697494507	-0.3081578314304352	0.01116787176579237	0.6883590817451477	0.15850259363651276	-0.03818941116333008	-0.0007030452834442258
ACCUMBENS_LEFT	-0.49618059396743774	0.019653651863336563	0.4428038001060486	-0.35185858607292175	-0.006432883907109499	-0.20440435409545898	0.6031635403633118	0.3851988911628723	1.0	-0.7643167972564697	-0.1882326304912567	0.20241597294807434	0.4840858280658722	-0.2060953676700592	-0.1230943351984024	0.3923676013946533	-0.3794925808906555	-0.21643371880054474	-0.38100263476371765
DIENCEPHALON_VENTRAL_LEFT	0.3664468824863434	-0.06673027575016022	-0.32110080122947693	0.3694595694541931	-0.2060711532831192	0.4553861916065216	-0.3572198748588562	-0.12989658117294312	-0.7643167972564697	1.0	0.4448087215423584	-0.11816895008087158	-0.22910712659358978	0.31906765699386597	-0.10726479440927505	-0.15320442616939545	0.4127686023712158	0.18573397397994995	0.12305266410112381
CEREBELLUM_RIGHT	-0.057319723069667816	0.5073996782302856	0.2797691226005554	0.3054603040218353	-0.24598932266235352	0.43714362382888794	0.13763481378555298	0.2166881561279297	-0.1882326304912567	0.4448087215423584	1.0	0.29610392451286316	0.32531487941741943	0.01464601419866085	0.15199899673461914	0.03728368878364563	0.005990344565361738	-0.14010296761989594	-0.002901841653510928
THALAMUS_RIGHT	-0.17590446770191193	0.7573560476303101	0.04185003042221069	-0.24437884986400604	-0.22418566048145294	0.2199050784111023	0.31718945503234863	-0.16245970129966736	0.20241597294807434	-0.11816895008087158	0.29610392451286316	1.0	-0.02234780043363571	0.0663217231631279	-0.4603845477104187	-0.22444365918636322	-0.2781386971473694	0.1536865383386612	-0.13773073256015778
CAUDATE_RIGHT	-0.006582976318895817	0.016495436429977417	0.5631851553916931	-0.2894879877567291	-0.32071200013160706	-0.24448136985301971	0.44656091928482056	0.6342824697494507	0.4840858280658722	-0.22910712659358978	0.32531487941741943	-0.02234780043363571	1.0	-0.3740067780017853	0.06877869367599487	0.5462898015975952	-0.13317395746707916	0.003188756061717868	-0.14187690615653992
PUTAMEN_RIGHT	-0.07842498272657394	-0.1357438862323761	0.09312435239553452	0.5678030848503113	0.5203341245651245	0.3986291289329529	-0.18127571046352386	-0.3081578314304352	-0.2060953676700592	0.31906765699386597	0.01464601419866085	0.0663217231631279	-0.3740067780017853	1.0	-0.34133750200271606	-0.4423160254955292	-0.37259742617607117	0.10743582993745804	0.494145005941391
PALLIDUM_RIGHT	0.2113010436296463	-0.1995791792869568	0.17694684863090515	0.13250647485256195	0.18051579594612122	-0.1758100986480713	-0.23357339203357697	0.01116787176579237	-0.1230943351984024	-0.10726479440927505	0.15199899673461914	-0.4603845477104187	0.06877869367599487	-0.34133750200271606	1.0	-0.006789940409362316	0.19492089748382568	-0.33304280042648315	0.1569376438856125
HIPPOCAMPUS_RIGHT	-0.3399684429168701	-0.2618544101715088	0.19419902563095093	-0.17274287343025208	-0.3541383445262909	-0.27929773926734924	0.6412703394889832	0.6883590817451477	0.3923676013946533	-0.15320442616939545	0.03728368878364563	-0.22444365918636322	0.5462898015975952	-0.4423160254955292	-0.006789940409362316	1.0	0.22803659737110138	-0.06934046745300293	-0.49673572182655334
AMYGDALA_RIGHT	0.26625800132751465	-0.202843576669693	-0.4081096351146698	-0.21087868511676788	-0.36564838886260986	0.11828236281871796	0.05127602815628052	0.15850259363651276	-0.3794925808906555	0.4127686023712158	0.005990344565361738	-0.2781386971473694	-0.13317395746707916	-0.37259742617607117	0.19492089748382568	0.22803659737110138	1.0	0.043479081243276596	-0.13023504614830017
