HIP-head-m-rh	HIP-head-l-rh	HIP-body-rh	HIP-tail-rh	THA-VPm-rh	THA-VPl-rh	THA-VAi-rh	THA-VAs-rh	THA-DAm-rh	THA-DAl-rh	PUT-VA-rh	PUT-DA-rh	PUT-VP-rh	PUT-DP-rh	CAU-VA-rh	CAU-DA-rh	CAU-body-rh	CAU-tail-rh	lAMY-rh	mAMY-rh	THA-DP-rh	NAc-shell-rh	NAc-core-rh	pGP-rh	aGP-rh	HIP-head-m-lh	HIP-head-l-l	HIP-body-l	HIP-tail-lh	THA-VPm-lh	THA-VPl-lh	THA-VAi-lh	THA-VAs-lh	THA-DAm-lh	THA-DAl-lh	PUT-VA-lh	PUT-DA-l	PUT-VP-lh	PUT-DP-lh	CAU-VA-lh	CAU-DA-lh	CAU-body-lh	CAU-tail-lh	lAMY-lh	mAMY-lh	THA-DP-lh	NAc-shell-lh	NAc-core-lh	pGP-lh	aGP-lh
1.229009985923767	1.2730965614318848	1.4265527725219727	1.309840202331543	1.2478740215301514	1.1222590208053589	1.212964415550232	1.3712130784988403	1.3374899625778198	1.0522750616073608	1.1984717845916748	1.195556879043579	1.3392863273620605	1.1728607416152954	1.1320314407348633	1.0468229055404663	1.2364771366119385	1.4552156925201416	1.0394915342330933	1.4000427722930908	1.1733250617980957	1.301316738128662	1.0939582586288452	1.2799148559570312	1.3192343711853027	1.2529048919677734	1.2450746297836304	1.2074147462844849	1.315170407295227	1.2955280542373657	1.0241492986679077	1.3861308097839355	1.4493035078048706	1.3280175924301147	1.0635712146759033	1.1729768514633179	1.0319138765335083	1.2178857326507568	0.9869033098220825	1.3614261150360107	1.0289173126220703	1.37076997756958	1.5538289546966553	0.9987455010414124	1.2439900636672974	1.1470105648040771	1.2835577726364136	0.9724554419517517	1.1391901969909668	1.2220944166183472
