CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
-0.2723862826824188	0.4497013986110687	1.3915306329727173	0.40847048163414	0.03604377433657646	0.3153458833694458	-0.26253578066825867	0.42462998628616333	1.5865974426269531	1.5061476230621338	0.4840002655982971	-0.28247272968292236	0.3900326192378998	0.949345052242279	1.1099317073822021	0.18645472824573517	0.499830424785614	0.7451615333557129	0.7568424940109253
1.2722879648208618	0.016402607783675194	0.1796771138906479	-0.4582882225513458	1.0799262523651123	-0.1087404265999794	0.9459521174430847	-0.16428422927856445	0.4865851104259491	-0.7743716835975647	0.9366388916969299	-0.007831401191651821	0.7218770384788513	-1.2146899700164795	0.6005823016166687	-0.13224075734615326	-0.2160581648349762	0.3107401132583618	-2.3100810050964355
1.2596492767333984	-0.097111776471138	-1.321593999862671	-0.7900135517120361	1.3895363807678223	-0.7597867250442505	1.4352872371673584	-0.9583450555801392	-0.766350269317627	-1.990047574043274	0.29153919219970703	0.4083685278892517	0.3554691970348358	-2.387127637863159	-0.3563437759876251	0.1608755886554718	-0.4488554000854492	-0.8640261888504028	-2.8977620601654053
0.27006766200065613	-0.9169480800628662	-2.5827064514160156	-0.8552401661872864	1.1970034837722778	-1.1448012590408325	0.34915176033973694	-2.8001105785369873	-0.13485762476921082	-1.1309499740600586	-0.5269253253936768	-0.7470710277557373	-1.005656361579895	-2.7000086307525635	-1.4207226037979126	-0.33665549755096436	-1.2246161699295044	-2.174299955368042	-1.6240540742874146
0.09789816290140152	-1.8234789371490479	-2.276484489440918	-1.0099163055419922	0.5918914675712585	-0.47369325160980225	-0.8440123796463013	-2.934600591659546	1.1115243434906006	-0.38289281725883484	-0.333235502243042	-2.0017926692962646	-2.052480936050415	-2.2337334156036377	-1.9030238389968872	-1.5528957843780518	-1.7389600276947021	-1.828263282775879	-0.9086995124816895
0.6451854109764099	-1.2742537260055542	-0.619554340839386	-0.8152435421943665	-0.42834800481796265	0.357852965593338	-0.6975721120834351	-0.24475957453250885	0.3204039931297302	-0.37603291869163513	0.35721999406814575	-1.1574432849884033	-1.4091438055038452	-0.6265973448753357	-0.7403862476348877	-1.5309451818466187	-0.5461041927337646	-0.08255898207426071	-0.5361752510070801
0.4385843575000763	0.304571270942688	0.6127588152885437	0.12856830656528473	-0.8349230289459229	0.149905264377594	0.11339644342660904	1.4476804733276367	-1.2044733762741089	0.06977394223213196	0.31970837712287903	0.6160826683044434	0.23598268628120422	1.1057636737823486	1.0486674308776855	0.01942412182688713	0.8311260342597961	0.6862197518348694	0.272609680891037
-0.42800047993659973	1.155800223350525	0.9416080713272095	0.8246606588363647	-0.27682584524154663	-0.4601428210735321	0.22346115112304688	-0.024231083691120148	-0.6784813404083252	0.5352046489715576	-0.17363020777702332	1.0302329063415527	1.1968899965286255	1.0597528219223022	1.1937458515167236	1.1678333282470703	0.3587009310722351	0.12483850866556168	0.5110133290290833
-0.5634767413139343	0.25397130846977234	0.7115595936775208	0.37095507979393005	0.5159785747528076	-0.4754978120326996	-0.4256366193294525	-1.7283515930175781	1.2549974918365479	0.4473235011100769	-0.19707465171813965	-0.27941593527793884	0.8945285677909851	-0.6516352295875549	-0.10426503419876099	0.5501759648323059	-0.6564260721206665	-0.5863681435585022	0.020694956183433533
-0.045667894184589386	-1.3929427862167358	0.0807194709777832	-0.35572952032089233	1.4198055267333984	-0.2785056233406067	-0.6284657120704651	-1.1716381311416626	2.187574625015259	-0.19398798048496246	-0.1401509940624237	-1.771963119506836	0.19054587185382843	-1.6578680276870728	-0.9720724821090698	-0.9313807487487793	-0.5439659953117371	-0.601982057094574	-0.7536627650260925
-0.02233096957206726	-1.3633652925491333	-0.17414626479148865	-0.25764840841293335	1.8409398794174194	-0.708777666091919	0.029723934829235077	0.0792318657040596	1.1767299175262451	-1.1475484371185303	-0.5392487049102783	-1.4301103353500366	0.17348748445510864	-0.6120924949645996	-0.37199145555496216	-1.1360282897949219	-0.2721461355686188	0.37527355551719666	-1.8316152095794678
-0.2231942117214203	0.2161024510860443	-0.18794278800487518	0.21467642486095428	0.8879221081733704	-1.1223728656768799	0.5785277485847473	-0.19238416850566864	-0.63899165391922	-1.3497469425201416	-0.7814666032791138	0.2583586573600769	0.3037335276603699	0.6250156760215759	0.6110996007919312	-0.1297648847103119	-0.8989174365997314	0.8090649247169495	-2.060617208480835
0.3381962478160858	0.4870893359184265	-1.3130238056182861	-0.3582031726837158	-0.2206433266401291	-0.36730775237083435	0.44114819169044495	-1.6219066381454468	-1.4281785488128662	-0.8675872683525085	-0.294946551322937	0.6336390972137451	-0.7872903347015381	-0.5030677914619446	-0.11096947640180588	-0.18023467063903809	-1.8188832998275757	-0.5272442102432251	-0.9246353507041931
