rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
0.00168174	-0.00040645	-0.00066455	-0.0283394	0.00223886	-0.0225201		0.0
0.0014445	-0.000607089	-0.00066455	-0.0198377	-8.36781e-05	-0.021351	0.0187078	0.033887288099999996
0.00160702	-0.000300609	-0.00066455	-0.0210683	0.00475323	-0.0186868	0.0186119	0.0321817081
0.00152372	-0.000184946	-0.000332842	-0.0326034	0.00902948	-0.0140058	0.0216242	0.047025899999999995
0.0016165	-0.000307792	-0.000442406	-0.0187896	0.00637203	-0.0231755	0.0194195	0.041900450000000006
0.00125962	-0.00052186	-0.000437157	-0.0210728	0.0111319	-0.0119876	0.02532	0.04704082000000002
0.00125962	-8.193349999999998e-05	-0.000234563	-0.00263294	0.0087311	-0.00912269	0.0308606	0.05583159499999999
0.00134134	-0.000331583	-0.000373905	-0.00263574	-7.73818e-05	-0.0312665	0.0287112	0.054490666800000004
0.000858185	-0.000206063	-0.000342616	-0.00261602	0.00414593	0.0100821	0.0516502	0.07758983179999998
0.000571853	-0.000239427	7.47502e-05	-0.00258854	-2.70551e-05	-0.0041425	0.0291331	0.0552781751
0.000571853	-0.000239427	-0.000370963	-0.0156467	0.00454317	-0.0215685	0.0331994	0.0573400451
0.000571853	-0.000239427	-4.64094e-05	-0.00257122	-0.0172495	-0.0268188	0.0319977	0.056346129999999994
0.00110278	-0.000239427	-0.000176746	-0.00257247	-0.00846357	-0.02478	0.0297873	0.04388916
0.000406622	-0.000297694	-0.00037152	-0.00258445	-0.00879364	-0.00385159	0.0450184	0.06873041
-0.000259951	7.701519999999998e-05	-5.13868e-05	-0.00259839	-0.000445517	0.0100323	0.0464208	0.09031672299999999
0.000420946	-0.000239427	0.000184537	-0.00261503	-0.0172696	-0.0127108	0.0508772	0.101246973
-0.000204452	-0.000239427	4.59317e-05	-0.00257452	0.0152256	0.0170164	0.0560803	0.100463075
-0.000259951	0.000117251	0.000452493	0.0149771	-0.00180678	0.0286839	0.0398698	0.08718841499999999
-1.26826e-05	-0.000273097	2.29225e-06	0.00382211	0.00587167	0.00128652	0.0467845	0.10062167749999999
9.02138e-05	-0.000316573	7.77776e-05	-0.00255247	0.000268935	-0.00677307	0.0136014	0.031129792500000003
-8.52379e-05	-0.000154291	7.24384e-05	-0.00255163	-0.00140402	0.00831216	0.0206062	0.03391267
0.000411376	-0.000317462	0.000227031	0.00149838	0.000387225	0.0119356	0.0283892	0.05018357
